timestamp,anchor,mac,rssi,name,distance_m,obstacle,obstacle_type
3226117,ANCHOR_01,52:06:26:03:01:DA,-86,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3227107,ANCHOR_01,52:06:26:03:01:DA,-82,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3228127,ANCHOR_01,52:06:26:03:01:DA,-83,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3229117,ANCHOR_01,52:06:26:03:01:DA,-86,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3231117,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3232147,ANCHOR_01,52:06:26:03:01:DA,-85,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3233137,ANCHOR_01,52:06:26:03:01:DA,-85,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3234157,ANCHOR_01,52:06:26:03:01:DA,-85,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3235147,ANCHOR_01,52:06:26:03:01:DA,-86,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3236167,ANCHOR_01,52:06:26:03:01:DA,-77,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3237157,ANCHOR_01,52:06:26:03:01:DA,-77,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3238177,ANCHOR_01,52:06:26:03:01:DA,-86,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3240187,ANCHOR_01,52:06:26:03:01:DA,-86,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3241167,ANCHOR_01,52:06:26:03:01:DA,-87,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3243187,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3244207,ANCHOR_01,52:06:26:03:01:DA,-84,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3245197,ANCHOR_01,52:06:26:03:01:DA,-85,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3246217,ANCHOR_01,52:06:26:03:01:DA,-87,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3247207,ANCHOR_01,52:06:26:03:01:DA,-83,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3248227,ANCHOR_01,52:06:26:03:01:DA,-79,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3249217,ANCHOR_01,52:06:26:03:01:DA,-77,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3250237,ANCHOR_01,52:06:26:03:01:DA,-84,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3251227,ANCHOR_01,52:06:26:03:01:DA,-83,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3253237,ANCHOR_01,52:06:26:03:01:DA,-87,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3254227,ANCHOR_01,52:06:26:03:01:DA,-86,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3255247,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
3256237,ANCHOR_01,52:06:26:03:01:DA,-78,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,3.0,Yes,Wooden Door
