timestamp,anchor,mac,rssi,name,distance_m,obstacle,obstacle_type,height_m
5558707,ANCHOR_01,52:06:26:03:01:DA,-62,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5560697,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5561707,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5562727,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5563747,ANCHOR_01,52:06:26:03:01:DA,-62,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5564727,ANCHOR_01,52:06:26:03:01:DA,-62,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5565757,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5566747,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5567747,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5569777,ANCHOR_01,52:06:26:03:01:DA,-62,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5570767,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5571787,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5572777,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5574787,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5575797,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
5576797,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.63,No,None,0.94
