timestamp,anchor,mac,rssi,name,distance_m,obstacle,obstacle_type,height_m,motion,duplicate_candidate
984877,ANCHOR_01,52:06:26:03:01:DA,-62,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
985897,ANCHOR_01,52:06:26:03:01:DA,-56,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
986887,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
987897,ANCHOR_01,52:06:26:03:01:DA,-59,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
988897,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
989907,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
990907,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
991917,ANCHOR_01,52:06:26:03:01:DA,-56,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
992917,ANCHOR_01,52:06:26:03:01:DA,-55,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
993917,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
994927,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
995917,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
996927,ANCHOR_01,52:06:26:03:01:DA,-61,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
998937,ANCHOR_01,52:06:26:03:01:DA,-56,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1000947,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1001957,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1002967,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1003957,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1004977,ANCHOR_01,52:06:26:03:01:DA,-56,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1005987,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1006987,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1007987,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1009997,ANCHOR_01,52:06:26:03:01:DA,-55,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1011007,ANCHOR_01,52:06:26:03:01:DA,-56,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1012007,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1013017,ANCHOR_01,52:06:26:03:01:DA,-57,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
1014037,ANCHOR_01,52:06:26:03:01:DA,-60,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.7,Yes,phone,0.0,stationary,False
