timestamp,anchor,mac,rssi,name,distance_m,obstacle,obstacle_type,height_m,motion
2964397,ANCHOR_01,52:06:26:03:01:DA,-67,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2965417,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2967427,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2969437,ANCHOR_01,52:06:26:03:01:DA,-67,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2970437,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2971447,ANCHOR_01,52:06:26:03:01:DA,-71,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2972467,ANCHOR_01,52:06:26:03:01:DA,-68,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2973457,ANCHOR_01,52:06:26:03:01:DA,-69,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2974477,ANCHOR_01,52:06:26:03:01:DA,-67,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2975467,ANCHOR_01,52:06:26:03:01:DA,-67,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2976487,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2977477,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2978497,ANCHOR_01,52:06:26:03:01:DA,-69,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2979487,ANCHOR_01,52:06:26:03:01:DA,-69,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2980487,ANCHOR_01,52:06:26:03:01:DA,-66,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2981497,ANCHOR_01,52:06:26:03:01:DA,-67,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2982517,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2983507,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2984517,ANCHOR_01,52:06:26:03:01:DA,-69,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2985507,ANCHOR_01,52:06:26:03:01:DA,-69,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2986507,ANCHOR_01,52:06:26:03:01:DA,-69,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2987527,ANCHOR_01,52:06:26:03:01:DA,-66,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2988537,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
2989537,ANCHOR_01,52:06:26:03:01:DA,-70,MFG_4C000215FDA50693A4E24FB1AFCFC6EB0764782500010002D8,0.5,No,None,0.0,stationary
